Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
87,Bourbon_Peach_Crisp,Bourbon_Peach_Crisp.jpg,Char_Bar/Bourbon_Peach_Crisp.jpg,87,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
88,Grilled_Pimento_Cheese,Grilled_Pimento_Cheese.jpg,Char_Bar/Grilled_Pimento_Cheese.jpg,88,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
89,Pick_3_Meats,Pick_3_Meats.jpg,Char_Bar/Pick_3_Meats.jpg,89,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
90,Velvet_Elvis,Velvet_Elvis.jpg,Char_Bar/Velvet_Elvis.jpg,90,"4050 Pennsylvania Ave #150, Kansas City, MO 64111",64111,Char_Bar,0,8163898600,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
91,Almond_Chicken,Almond_Chicken.jpg,China_Feast/Almond_Chicken.jpg,91,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
92,Chicken_Fried_Rice,Chicken_Fried_Rice.jpg,China_Feast/Chicken_Fried_Rice.jpg,92,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
93,Chicken_Lo_Mein,Chicken_Lo_Mein.jpg,China_Feast/Chicken_Lo_Mein.jpg,93,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
94,Combo_Fried_Rice,Combo_Fried_Rice.jpg,China_Feast/Combo_Fried_Rice.jpg,94,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
95,Spring_Field_Chicken,Spring_Field_Chicken.jpg,China_Feast/Spring_Field_Chicken.jpg,95,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
96,Vegetable_Lo_Mein,Vegetable_Lo_Mein.jpg,China_Feast/Vegetable_Lo_Mein.jpg,96,"200 Linwood Blvd, Kansas City, MO 64111",64111,China_Feast,0,8165618886,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
97,Bean_and_Cheese_Big_As_Yo_Face_Burrito,Bean_and_Cheese_Big_As_Yo_Face_Burrito.jpg,Chuy_s/Bean_and_Cheese_Big_As_Yo_Face_Burrito.jpg,97,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
98,Burrito_En_Fuego,Burrito_En_Fuego.jpg,Chuy_s/Burrito_En_Fuego.jpg,98,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
99,Enchiladas_Ricas,Enchiladas_Ricas.jpg,Chuy_s/Enchiladas_Ricas.jpg,99,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
100,Nachos,Nachos.jpg,Chuy_s/Nachos.jpg,100,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
101,New_Mexican_Steak_Tacos,New_Mexican_Steak_Tacos.jpg,Chuy_s/New_Mexican_Steak_Tacos.jpg,101,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
102,Sopapillas,Sopapillas.jpg,Chuy_s/Sopapillas.jpg,102,"209 W 46th Terrace, Kansas City, MO 64112",64112,Chuy_s,0,8169312783,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
103,Ahi_Tuna_Tacos,Ahi_Tuna_Tacos.jpg,Cooper_s_Hawk/Ahi_Tuna_Tacos.jpg,103,"4686 Broadway St Kansas City, MO 64112",64112,Cooper_s_Hawk,0,8165311500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
104,Gnocchi_with_Roasted_Butternut_Squash,Gnocchi_with_Roasted_Butternut_Squash.jpg,Cooper_s_Hawk/Gnocchi_with_Roasted_Butternut_Squash.jpg,104,"4686 Broadway St Kansas City, MO 64112",64112,Cooper_s_Hawk,0,8165311500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
105,Roasted_Vegetable_and_Goat_Cheese_Flatbread,Roasted_Vegetable_and_Goat_Cheese_Flatbread.jpg,Cooper_s_Hawk/Roasted_Vegetable_and_Goat_Cheese_Flatbread.jpg,105,"4686 Broadway St Kansas City, MO 64112",64112,Cooper_s_Hawk,0,8165311500,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
106,3_Ball_2_Strike,3_Ball_2_Strike.jpg,Domo/3_Ball_2_Strike.jpg,106,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
107,Alligator_Roll,Alligator_Roll.jpg,Domo/Alligator_Roll.jpg,107,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
108,Domo_Roll,Domo_Roll.jpg,Domo/Domo_Roll.jpg,108,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
109,Domo_Roll,Domo_Roll1.jpg,Domo/Domo_Roll1.jpg,109,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
110,Fried_Veggie_Roll,Fried_Veggie_Roll.jpg,Domo/Fried_Veggie_Roll.jpg,110,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
111,Ika_Maru,Ika_Maru.jpg,Domo/Ika_Maru.jpg,111,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
112,Kaizoku_Nabe,Kaizoku_Nabe.jpg,Domo/Kaizoku_Nabe.jpg,112,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
113,King_Kong,King_Kong.jpg,Domo/King_Kong.jpg,113,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
114,Lobster_Roll,Lobster_Roll.jpg,Domo/Lobster_Roll.jpg,114,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
115,Lobster_Roll,Lobster_Roll1.jpg,Domo/Lobster_Roll1.jpg,115,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
116,Octopus_and_Cucumber_Salad,Octopus_and_Cucumber_Salad.jpg,Domo/Octopus_and_Cucumber_Salad.jpg,116,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
117,Rainbow_Roll,Rainbow_Roll.jpg,Domo/Rainbow_Roll.jpg,117,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
118,Sashimi_Sampler,Sashimi_Sampler.jpg,Domo/Sashimi_Sampler.jpg,118,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
119,Shrimp_Tempura,Shrimp_Tempura.jpg,Domo/Shrimp_Tempura.jpg,119,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
120,Smoked_Squid_and_Seaweed_Salad,Smoked_Squid_and_Seaweed_Salad.jpg,Domo/Smoked_Squid_and_Seaweed_Salad.jpg,120,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
121,Tuna_Roll,Tuna_Roll.jpg,Domo/Tuna_Roll.jpg,121,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
122,Unagi,Unagi.jpg,Domo/Unagi.jpg,122,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
123,Unaju,Unaju.jpg,Domo/Unaju.jpg,123,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
124,Unaju,Unaju1.jpg,Domo/Unaju1.jpg,124,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
125,Yoshi_Bowl,Yoshi_Bowl.jpg,Domo/Yoshi_Bowl.jpg,125,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
126,Yoshi_Bowl,Yoshi_Bowl1.jpg,Domo/Yoshi_Bowl1.jpg,126,"6322 Brookside Plaza, Kansas City, MO 64113",64113,Domo,0,8163336315,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
127,Grilled_Tofu_Ruelke_Sandwich,Grilled_Tofu_Ruelke_Sandwich1.jpg,Eden_Alley_Vegetaria/Grilled_Tofu_Ruelke_Sandwich1.jpg,127,"707 W 47th St, Kansas City, MO 64112",64112,Eden_Alley_Vegetaria,0,8165615415,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
128,Soy_Breakfast_Pizza,Soy_Breakfast_Pizza.jpg,Eden_Alley_Vegetaria/Soy_Breakfast_Pizza.jpg,128,"707 W 47th St, Kansas City, MO 64112",64112,Eden_Alley_Vegetaria,0,8165615415,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
129,Diablitos_Tostada,Diablitos_Tostada.jpg,El_Fogon/Diablitos_Tostada.jpg,129,"4037 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
130,Frijoles_Charros,Frijoles_Charros.jpg,El_Fogon/Frijoles_Charros.jpg,130,"4038 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
131,Pollo_Asado_Taco,Pollo_Asado_Taco.jpg,El_Fogon/Pollo_Asado_Taco.jpg,131,"4039 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
132,Ranchero_Fajita_Platter,Ranchero_Fajita_Platter.jpg,El_Fogon/Ranchero_Fajita_Platter.jpg,132,"4040 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
133,Taco_Combo,Taco_Combo.jpg,El_Fogon/Taco_Combo.jpg,133,"4041 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
134,Taco_Combo1,Taco_Combo1.jpg,El_Fogon/Taco_Combo1.jpg,134,"4042 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
135,Taco_Combo2,Taco_Combo2.jpg,El_Fogon/Taco_Combo2.jpg,135,"4043 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
136,Torta,Torta.jpg,El_Fogon/Torta.jpg,136,"4044 Mill St, Kansas City, MO 64111",64111,El_Fogon,0,8169829945,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
137,All American Burger,All American Burger.jpg,Fric_and_Frac/All American Burger.jpg,137,"1700 W 39th St, Kansas City, MO 64111",64111,Fric_and_Frac,0,8167536102,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
138,The Real Big Max Burger,The Real Big Max Burger.jpg,Fric_and_Frac/The Real Big Max Burger.jpg,138,"1700 W 39th St, Kansas City, MO 64111",64111,Fric_and_Frac,0,8167536102,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
139,The Real Big Max Burger,The Real Big Max Burger1.jpg,Fric_and_Frac/The Real Big Max Burger1.jpg,139,"1700 W 39th St, Kansas City, MO 64111",64111,Fric_and_Frac,0,8167536102,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
140,Agedashi_Tofu,Agedashi_Tofu.jpg,Friends_Sushi_and_Bento_Place/Agedashi_Tofu.jpg,140,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
141,Asahi_Tuna_Salad,Asahi_Tuna_Salad.jpg,Friends_Sushi_and_Bento_Place/Asahi_Tuna_Salad.jpg,141,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
142,BMW_Roll,BMW_Roll.jpg,Friends_Sushi_and_Bento_Place/BMW_Roll.jpg,142,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
143,Chef_s_Sashimi,Chef_s_Sashimi.jpg,Friends_Sushi_and_Bento_Place/Chef_s_Sashimi.jpg,143,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
144,Chef_s_Sushi,Chef_s_Sushi.jpg,Friends_Sushi_and_Bento_Place/Chef_s_Sushi.jpg,144,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
145,Fried_Ice_Cream,Fried_Ice_Cream.jpg,Friends_Sushi_and_Bento_Place/Fried_Ice_Cream.jpg,145,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
146,Fried_Ice_Cream,Fried_Ice_Cream1.jpg,Friends_Sushi_and_Bento_Place/Fried_Ice_Cream1.jpg,146,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
147,Friends_Yakitori_Bento,Friends_Yakitori_Bento.jpg,Friends_Sushi_and_Bento_Place/Friends_Yakitori_Bento.jpg,147,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
148,Hamachi_Kama,Hamachi_Kama.jpg,Friends_Sushi_and_Bento_Place/Hamachi_Kama.jpg,148,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
149,Hamachi_Kama,Hamachi_Kama1.jpg,Friends_Sushi_and_Bento_Place/Hamachi_Kama1.jpg,149,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
150,Lobster_Roll,Lobster_Roll.jpg,Friends_Sushi_and_Bento_Place/Lobster_Roll.jpg,150,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
151,Mandarin_Shrimp,Mandarin_Shrimp.jpg,Friends_Sushi_and_Bento_Place/Mandarin_Shrimp.jpg,151,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
152,Meat_Free_Bento,Meat_Free_Bento.jpg,Friends_Sushi_and_Bento_Place/Meat_Free_Bento.jpg,152,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
153,Miso_Soup,Miso_Soup.jpg,Friends_Sushi_and_Bento_Place/Miso_Soup.jpg,153,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
154,Onion_Soup,Onion_Soup.jpg,Friends_Sushi_and_Bento_Place/Onion_Soup.jpg,154,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
155,Rainbow_Roll,Rainbow_Roll.jpg,Friends_Sushi_and_Bento_Place/Rainbow_Roll.jpg,155,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
156,Rock_n_Roll,Rock_n_Roll.jpg,Friends_Sushi_and_Bento_Place/Rock_n_Roll.jpg,156,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
157,Shanghai_Udon,Shanghai_Udon.jpg,Friends_Sushi_and_Bento_Place/Shanghai_Udon.jpg,157,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
158,Shrimp_Tempura,Shrimp_Tempura.jpg,Friends_Sushi_and_Bento_Place/Shrimp_Tempura.jpg,158,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
159,Shrimp_Tempura_Roll,Shrimp_Tempura_Roll.jpg,Friends_Sushi_and_Bento_Place/Shrimp_Tempura_Roll.jpg,159,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
160,Special_Cha_Shu_Ramen,Special_Cha_Shu_Ramen.jpg,Friends_Sushi_and_Bento_Place/Special_Cha_Shu_Ramen.jpg,160,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
161,Special_Cha_Shu_Ramen,Special_Cha_Shu_Ramen1.jpg,Friends_Sushi_and_Bento_Place/Special_Cha_Shu_Ramen1.jpg,161,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
162,Spring_Roll,Spring_Roll.jpg,Friends_Sushi_and_Bento_Place/Spring_Roll.jpg,162,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
163,Strawberry_Mochi_Ice_Cream,Strawberry_Mochi_Ice_Cream.jpg,Friends_Sushi_and_Bento_Place/Strawberry_Mochi_Ice_Cream.jpg,163,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
164,Teriyaki_Chicken_Bento,Teriyaki_Chicken_Bento.jpg,Friends_Sushi_and_Bento_Place/Teriyaki_Chicken_Bento.jpg,164,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
165,Teriyaki_Chicken_Bento,Teriyaki_Chicken_Bento1.jpg,Friends_Sushi_and_Bento_Place/Teriyaki_Chicken_Bento1.jpg,165,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
166,Teriyaki_Steak_Benton,Teriyaki_Steak_Benton.jpg,Friends_Sushi_and_Bento_Place/Teriyaki_Steak_Benton.jpg,166,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
167,Tonkatsu_Bento,Tonkatsu_Bento.jpg,Friends_Sushi_and_Bento_Place/Tonkatsu_Bento.jpg,167,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
168,Yang_Sho_Fried_Rice_sub_Veggies,Yang_Sho_Fried_Rice_sub_Veggies.jpg,Friends_Sushi_and_Bento_Place/Yang_Sho_Fried_Rice_sub_Veggies.jpg,168,"1808 W 39th St, Kansas City, MO 64111",64111,Friends_Sushi_and_Bento_Place,0,8167536666,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
169,BNB,BNB.jpg,Gram and Dun/BNB.jpg,169,"600 Ward Pkwy Kansas City, MO 64112",64112,Gram and Dun,0,8163892900,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
170,Chicken_and_Sauage_Gumbo,Chicken_and_Sauage_Gumbo.jpg,Gram and Dun/Chicken_and_Sauage_Gumbo.jpg,170,"600 Ward Pkwy Kansas City, MO 64112",64112,Gram and Dun,0,8163892900,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
171,Scallops,Scallops.jpg,Gram and Dun/Scallops.jpg,171,"600 Ward Pkwy Kansas City, MO 64112",64112,Gram and Dun,0,8163892900,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
172,Tres_Trifle,Tres_Trifle.jpg,Gram and Dun/Tres_Trifle.jpg,172,"600 Ward Pkwy Kansas City, MO 64112",64112,Gram and Dun,0,8163892900,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
173,Mohr_im_Hemd,Mohr_im_Hemd.jpg,Grunauer/Mohr_im_Hemd.jpg,173,"101 W 22nd St, Kansas City, MO 64108",64108,Grunauer,0,8162833234,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
174,Palatschinken,Palatschinken.jpg,Grunauer/Palatschinken.jpg,174,"101 W 22nd St, Kansas City, MO 64108",64108,Grunauer,0,8162833234,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
175,Paprikahuhn,Paprikahuhn.jpg,Grunauer/Paprikahuhn.jpg,175,"101 W 22nd St, Kansas City, MO 64108",64108,Grunauer,0,8162833234,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
176,Branzino,Branzino.jpg,Hogshead/Branzino.jpg,176,"4743 Pennsylvania Ave, Kansas City, MO 64112",64112,Hogshead,0,8163212929,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
177,KC_Smokehouse_Reuben,KC_Smokehouse_Reuben.jpg,Hogshead/KC_Smokehouse_Reuben.jpg,177,"4743 Pennsylvania Ave, Kansas City, MO 64112",64112,Hogshead,0,8163212929,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
178,All_Meats_Slice,All_Meats_Slice.jpg,Joe_s_Pizza_Buy_the_Slice/All_Meats_Slice.jpg,178,"4058 Pennsylvania Ave, Kansas City, MO 64111",64111,Joe_s_Pizza_Buy_the_Slice,0,8169312777,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
179,Cheese_Sticks,Cheese_Sticks.jpg,Joe_s_Pizza_Buy_the_Slice/Cheese_Sticks.jpg,179,"4058 Pennsylvania Ave, Kansas City, MO 64111",64111,Joe_s_Pizza_Buy_the_Slice,0,8169312777,0,0,0,Dessert,French,Dessert,sweet ,,,,,,,,,,,
